country_noc,Inflation_Rate,Population,Labour_Force_Female,Unemployment_Rate,Government_Spending,GDP_per_capita,V10,contraceptive_percent_married,elec_access_percent,elec_kwh_per_capita,energy_oil_equiv_kg_per_capita,gross_cap_form_gdp,gross_cap_form_usd,gross_fixed_cap_form_gdp,gross_fixed_cap_form_usd,internet_access_percent,mil_expenditure_percent,mil_expenditure_usd,mobile_sub_per100,pol_stability_estimate,pol_stability_std,poverty_3dollar_ppp,poverty_multidim_undp,revenue_of_GDP.,social_contrib_percent,tax_revenue_gdp,urban_growth,life_expectancy_total_years,literacy_rate_adult_total_pct,overweight_prevalence_adults_pct,uis_mean_schooling_male_25plus,year,Inflation_Rate_lag1,Population_lag1,Labour_Force_Female_lag1,Unemployment_Rate_lag1,Government_Spending_lag1,GDP_per_capita_lag1,V10_lag1,contraceptive_percent_married_lag1,elec_access_percent_lag1,elec_kwh_per_capita_lag1,energy_oil_equiv_kg_per_capita_lag1,gross_cap_form_gdp_lag1,gross_cap_form_usd_lag1,gross_fixed_cap_form_gdp_lag1,gross_fixed_cap_form_usd_lag1,internet_access_percent_lag1,mil_expenditure_percent_lag1,mil_expenditure_usd_lag1,mobile_sub_per100_lag1,pol_stability_estimate_lag1,pol_stability_std_lag1,poverty_3dollar_ppp_lag1,poverty_multidim_undp_lag1,revenue_of_GDP._lag1,social_contrib_percent_lag1,tax_revenue_gdp_lag1,urban_growth_lag1,life_expectancy_total_years_lag1,literacy_rate_adult_total_pct_lag1,overweight_prevalence_adults_pct_lag1,uis_mean_schooling_male_25plus_lag1,Inflation_Rate_lag2,Population_lag2,Labour_Force_Female_lag2,Unemployment_Rate_lag2,Government_Spending_lag2,GDP_per_capita_lag2,V10_lag2,contraceptive_percent_married_lag2,elec_access_percent_lag2,elec_kwh_per_capita_lag2,energy_oil_equiv_kg_per_capita_lag2,gross_cap_form_gdp_lag2,gross_cap_form_usd_lag2,gross_fixed_cap_form_gdp_lag2,gross_fixed_cap_form_usd_lag2,internet_access_percent_lag2,mil_expenditure_percent_lag2,mil_expenditure_usd_lag2,mobile_sub_per100_lag2,pol_stability_estimate_lag2,pol_stability_std_lag2,poverty_3dollar_ppp_lag2,poverty_multidim_undp_lag2,revenue_of_GDP._lag2,social_contrib_percent_lag2,tax_revenue_gdp_lag2,urban_growth_lag2,life_expectancy_total_years_lag2,literacy_rate_adult_total_pct_lag2,overweight_prevalence_adults_pct_lag2,uis_mean_schooling_male_25plus_lag2,Inflation_Rate_lag3,Population_lag3,Labour_Force_Female_lag3,Unemployment_Rate_lag3,Government_Spending_lag3,GDP_per_capita_lag3,V10_lag3,contraceptive_percent_married_lag3,elec_access_percent_lag3,elec_kwh_per_capita_lag3,energy_oil_equiv_kg_per_capita_lag3,gross_cap_form_gdp_lag3,gross_cap_form_usd_lag3,gross_fixed_cap_form_gdp_lag3,gross_fixed_cap_form_usd_lag3,internet_access_percent_lag3,mil_expenditure_percent_lag3,mil_expenditure_usd_lag3,mobile_sub_per100_lag3,pol_stability_estimate_lag3,pol_stability_std_lag3,poverty_3dollar_ppp_lag3,poverty_multidim_undp_lag3,revenue_of_GDP._lag3,social_contrib_percent_lag3,tax_revenue_gdp_lag3,urban_growth_lag3,life_expectancy_total_years_lag3,literacy_rate_adult_total_pct_lag3,overweight_prevalence_adults_pct_lag3,uis_mean_schooling_male_25plus_lag3,Inflation_Rate_lag4,Population_lag4,Labour_Force_Female_lag4,Unemployment_Rate_lag4,Government_Spending_lag4,GDP_per_capita_lag4,V10_lag4,contraceptive_percent_married_lag4,elec_access_percent_lag4,elec_kwh_per_capita_lag4,energy_oil_equiv_kg_per_capita_lag4,gross_cap_form_gdp_lag4,gross_cap_form_usd_lag4,gross_fixed_cap_form_gdp_lag4,gross_fixed_cap_form_usd_lag4,internet_access_percent_lag4,mil_expenditure_percent_lag4,mil_expenditure_usd_lag4,mobile_sub_per100_lag4,pol_stability_estimate_lag4,pol_stability_std_lag4,poverty_3dollar_ppp_lag4,poverty_multidim_undp_lag4,revenue_of_GDP._lag4,social_contrib_percent_lag4,tax_revenue_gdp_lag4,urban_growth_lag4,life_expectancy_total_years_lag4,literacy_rate_adult_total_pct_lag4,overweight_prevalence_adults_pct_lag4,uis_mean_schooling_male_25plus_lag4,gold,silver,bronze,total
MHL,,47364.75,,,,2207.78544400998,,,,,,,,,,0,,,0.270621818,,,,,,,,1.94278733575,62.202,,69.835,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
MHL,,48503,,,,2314.91387366559,,,,,,,,,,0.0123666666666667,,,0.6701822315,,,,,,,,1.61943889775,62.65075,,70.375,,1998,,47364.75,,,,2207.78544400998,,,,,,,,,,0,,,0.270621818,,,,,,,,1.94278733575,62.202,,69.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
MHL,,49488.25,,,,2253.91975445137,,,68.52423588,,,,,,,0.50155,,,0.7675192625,,,,,,,,1.47549218725,63.10475,,70.8125,,2000,,48503,,,,2314.91387366559,,,,,,,,,,0.0123666666666667,,,0.6701822315,,,,,,,,1.61943889775,62.65075,,70.375,,,47364.75,,,,2207.78544400998,,,,,,,,,,0,,,0.270621818,,,,,,,,1.94278733575,62.202,,69.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
MHL,,50437,,,,2292.80417798026,,,69.0747452933333,,,,,,,1.40229333333333,,,0.827476099,,,,,,,,1.5577133445,63.42425,,71.1725,,2002,,49488.25,,,,2253.91975445137,,,68.52423588,,,,,,,0.50155,,,0.7675192625,,,,,,,,1.47549218725,63.10475,,70.8125,,,48503,,,,2314.91387366559,,,,,,,,,,0.0123666666666667,,,0.6701822315,,,,,,,,1.61943889775,62.65075,,70.375,,,47364.75,,,,2207.78544400998,,,,,,,,,,0,,,0.270621818,,,,,,,,1.94278733575,62.202,,69.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
MHL,,51223.25,,,,2441.13349660396,,,70.775,,,,,,,2.0365175,,,1.01737975,1.169785261,0.556768477,,,,,,1.45683315775,63.7155,,71.4725,,2004,,50437,,,,2292.80417798026,,,69.0747452933333,,,,,,,1.40229333333333,,,0.827476099,,,,,,,,1.5577133445,63.42425,,71.1725,,,49488.25,,,,2253.91975445137,,,68.52423588,,,,,,,0.50155,,,0.7675192625,,,,,,,,1.47549218725,63.10475,,70.8125,,,48503,,,,2314.91387366559,,,,,,,,,,0.0123666666666667,,,0.6701822315,,,,,,,,1.61943889775,62.65075,,70.375,,,47364.75,,,,2207.78544400998,,,,,,,,,,0,,,0.270621818,,,,,,,,1.94278733575,62.202,,69.835,,0,0,0,0
MHL,,51690.25,,,82757100,2582.53322887115,,,73.6,,559.32255835,17.865611855,24203250,17.97365312,24373100,3.0959175,,,1.18661,1.124127825,0.587448458,,,,,,1.106032108,63.99,,71.7325,,2006,,51223.25,,,,2441.13349660396,,,70.775,,,,,,,2.0365175,,,1.01737975,1.169785261,0.556768477,,,,,,1.45683315775,63.7155,,71.4725,,,50437,,,,2292.80417798026,,,69.0747452933333,,,,,,,1.40229333333333,,,0.827476099,,,,,,,,1.5577133445,63.42425,,71.1725,,,49488.25,,,,2253.91975445137,,,68.52423588,,,,,,,0.50155,,,0.7675192625,,,,,,,,1.47549218725,63.10475,,70.8125,,,48503,,,,2314.91387366559,,,,,,,,,,0.0123666666666667,,,0.6701822315,,,,,,,,1.61943889775,62.65075,,70.375,,0,0,0,0
MHL,,51931,,,86651775,2717.82225409019,,44.6,74.875,,577.656914375,22.9040730125,32595575,22.22346347,31600675,3.8060175,,,1.257495,1.0830715895,0.62485840925,,,,,,0.89303684375,64.1555,,71.9575,,2008,,51690.25,,,82757100,2582.53322887115,,,73.6,,559.32255835,17.865611855,24203250,17.97365312,24373100,3.0959175,,,1.18661,1.124127825,0.587448458,,,,,,1.106032108,63.99,,71.7325,,,51223.25,,,,2441.13349660396,,,70.775,,,,,,,2.0365175,,,1.01737975,1.169785261,0.556768477,,,,,,1.45683315775,63.7155,,71.4725,,,50437,,,,2292.80417798026,,,69.0747452933333,,,,,,,1.40229333333333,,,0.827476099,,,,,,,,1.5577133445,63.42425,,71.1725,,,49488.25,,,,2253.91975445137,,,68.52423588,,,,,,,0.50155,,,0.7675192625,,,,,,,,1.47549218725,63.10475,,70.8125,,0,0,0,0
MHL,,52019,,,92554450,2842.69735618153,,44.6,77.85,,595.9912704,28.3993604825,42080600,27.4303670375,40634975,4.4863975,,,,1.1316931845,0.62785917525,,,21.027870235,,18.867229395,0.731902779,64.29025,,72.1575,,2010,,51931,,,86651775,2717.82225409019,,44.6,74.875,,577.656914375,22.9040730125,32595575,22.22346347,31600675,3.8060175,,,1.257495,1.0830715895,0.62485840925,,,,,,0.89303684375,64.1555,,71.9575,,,51690.25,,,82757100,2582.53322887115,,,73.6,,559.32255835,17.865611855,24203250,17.97365312,24373100,3.0959175,,,1.18661,1.124127825,0.587448458,,,,,,1.106032108,63.99,,71.7325,,,51223.25,,,,2441.13349660396,,,70.775,,,,,,,2.0365175,,,1.01737975,1.169785261,0.556768477,,,,,,1.45683315775,63.7155,,71.4725,,,50437,,,,2292.80417798026,,,69.0747452933333,,,,,,,1.40229333333333,,,0.827476099,,,,,,,,1.5577133445,63.42425,,71.1725,,0,0,0,0
MHL,,52000,29.04,,94010675,3034.77283537527,,,85.3,,,30.8296201825,48655775,29.95069193,47149250,6.8,,,,1.1529884935,0.577243395,,,20.655933605,,18.123618665,0.592429186,64.4585,98.26999664,72.3325,11.06208,2012,,52019,,,92554450,2842.69735618153,,44.6,77.85,,595.9912704,28.3993604825,42080600,27.4303670375,40634975,4.4863975,,,,1.1316931845,0.62785917525,,,21.027870235,,18.867229395,0.731902779,64.29025,,72.1575,,,51931,,,86651775,2717.82225409019,,44.6,74.875,,577.656914375,22.9040730125,32595575,22.22346347,31600675,3.8060175,,,1.257495,1.0830715895,0.62485840925,,,,,,0.89303684375,64.1555,,71.9575,,,51690.25,,,82757100,2582.53322887115,,,73.6,,559.32255835,17.865611855,24203250,17.97365312,24373100,3.0959175,,,1.18661,1.124127825,0.587448458,,,,,,1.106032108,63.99,,71.7325,,,51223.25,,,,2441.13349660396,,,70.775,,,,,,,2.0365175,,,1.01737975,1.169785261,0.556768477,,,,,,1.45683315775,63.7155,,71.4725,,0,0,0,0
MHL,,51512.75,29.04,,97119725,3401.75697671419,,,90.15,,,25.71028559,44236675,25.913791005,44628125,10.875,,,,1.07384610175,0.581503622,,,20.6227616775,,16.9084705925,-0.025656209,64.71725,98.26999664,72.475,11.06208,2014,,52000,29.04,,94010675,3034.77283537527,,,85.3,,,30.8296201825,48655775,29.95069193,47149250,6.8,,,,1.1529884935,0.577243395,,,20.655933605,,18.123618665,0.592429186,64.4585,98.26999664,72.3325,11.06208,,52019,,,92554450,2842.69735618153,,44.6,77.85,,595.9912704,28.3993604825,42080600,27.4303670375,40634975,4.4863975,,,,1.1316931845,0.62785917525,,,21.027870235,,18.867229395,0.731902779,64.29025,,72.1575,,,51931,,,86651775,2717.82225409019,,44.6,74.875,,577.656914375,22.9040730125,32595575,22.22346347,31600675,3.8060175,,,1.257495,1.0830715895,0.62485840925,,,,,,0.89303684375,64.1555,,71.9575,,,51690.25,,,82757100,2582.53322887115,,,73.6,,559.32255835,17.865611855,24203250,17.97365312,24373100,3.0959175,,,1.18661,1.124127825,0.587448458,,,,,,1.106032108,63.99,,71.7325,,0,0,0,0
MHL,,50174,,,100871525,3672.93902585214,,,91.225,,,18.7723140475,34669750,19.633725255,36223575,15.6456,,,31.44465,1.0182716845,0.50538864725,,,23.1917564525,,16.5220822625,-0.951365672,65.033,,72.6025,,2016,,51512.75,29.04,,97119725,3401.75697671419,,,90.15,,,25.71028559,44236675,25.913791005,44628125,10.875,,,,1.07384610175,0.581503622,,,20.6227616775,,16.9084705925,-0.025656209,64.71725,98.26999664,72.475,11.06208,,52000,29.04,,94010675,3034.77283537527,,,85.3,,,30.8296201825,48655775,29.95069193,47149250,6.8,,,,1.1529884935,0.577243395,,,20.655933605,,18.123618665,0.592429186,64.4585,98.26999664,72.3325,11.06208,,52019,,,92554450,2842.69735618153,,44.6,77.85,,595.9912704,28.3993604825,42080600,27.4303670375,40634975,4.4863975,,,,1.1316931845,0.62785917525,,,21.027870235,,18.867229395,0.731902779,64.29025,,72.1575,,,51931,,,86651775,2717.82225409019,,44.6,74.875,,577.656914375,22.9040730125,32595575,22.22346347,31600675,3.8060175,,,1.257495,1.0830715895,0.62485840925,,,,,,0.89303684375,64.1555,,71.9575,,0,0,0,0
MHL,,48208.5,,,108710225,4080.55712649893,,,92.525,,,20.336314285,40117575,20.29370921,40035925,26.14285,,,32.4255,0.965530723,0.34574944525,,,30.0050576475,,17.0486603175,-1.5798302545,65.388,,72.73,,2018,,50174,,,100871525,3672.93902585214,,,91.225,,,18.7723140475,34669750,19.633725255,36223575,15.6456,,,31.44465,1.0182716845,0.50538864725,,,23.1917564525,,16.5220822625,-0.951365672,65.033,,72.6025,,,51512.75,29.04,,97119725,3401.75697671419,,,90.15,,,25.71028559,44236675,25.913791005,44628125,10.875,,,,1.07384610175,0.581503622,,,20.6227616775,,16.9084705925,-0.025656209,64.71725,98.26999664,72.475,11.06208,,52000,29.04,,94010675,3034.77283537527,,,85.3,,,30.8296201825,48655775,29.95069193,47149250,6.8,,,,1.1529884935,0.577243395,,,20.655933605,,18.123618665,0.592429186,64.4585,98.26999664,72.3325,11.06208,,52019,,,92554450,2842.69735618153,,44.6,77.85,,595.9912704,28.3993604825,42080600,27.4303670375,40634975,4.4863975,,,,1.1316931845,0.62785917525,,,21.027870235,,18.867229395,0.731902779,64.29025,,72.1575,,0,0,0,0
MHL,,45882.5,27.901,,129645175,4743.27627774426,,,94.65,,,29.8217101775,66017200,28.62900495,63318675,40.53225,,,35.37255,1.0101621,0.29349948475,2.1,,33.6327884375,,17.8748143325,-2.06054796975,65.76675,98.18000031,72.86,,2020,,48208.5,,,108710225,4080.55712649893,,,92.525,,,20.336314285,40117575,20.29370921,40035925,26.14285,,,32.4255,0.965530723,0.34574944525,,,30.0050576475,,17.0486603175,-1.5798302545,65.388,,72.73,,,50174,,,100871525,3672.93902585214,,,91.225,,,18.7723140475,34669750,19.633725255,36223575,15.6456,,,31.44465,1.0182716845,0.50538864725,,,23.1917564525,,16.5220822625,-0.951365672,65.033,,72.6025,,,51512.75,29.04,,97119725,3401.75697671419,,,90.15,,,25.71028559,44236675,25.913791005,44628125,10.875,,,,1.07384610175,0.581503622,,,20.6227616775,,16.9084705925,-0.025656209,64.71725,98.26999664,72.475,11.06208,,52000,29.04,,94010675,3034.77283537527,,,85.3,,,30.8296201825,48655775,29.95069193,47149250,6.8,,,,1.1529884935,0.577243395,,,20.655933605,,18.123618665,0.592429186,64.4585,98.26999664,72.3325,11.06208,0,0,0,0
MHL,,43341.25,32.619,,147932725,5517.76011399746,,,97.55,,,29.0893068775,68770525,27.98354799,66265125,53.507925,,,37.5005333333333,1.0219212325,0.2793941275,2.1,,32.21066157,,17.89152634,-2.446427513,65.68125,97.007127635,73,,2022,,45882.5,27.901,,129645175,4743.27627774426,,,94.65,,,29.8217101775,66017200,28.62900495,63318675,40.53225,,,35.37255,1.0101621,0.29349948475,2.1,,33.6327884375,,17.8748143325,-2.06054796975,65.76675,98.18000031,72.86,,,48208.5,,,108710225,4080.55712649893,,,92.525,,,20.336314285,40117575,20.29370921,40035925,26.14285,,,32.4255,0.965530723,0.34574944525,,,30.0050576475,,17.0486603175,-1.5798302545,65.388,,72.73,,,50174,,,100871525,3672.93902585214,,,91.225,,,18.7723140475,34669750,19.633725255,36223575,15.6456,,,31.44465,1.0182716845,0.50538864725,,,23.1917564525,,16.5220822625,-0.951365672,65.033,,72.6025,,,51512.75,29.04,,97119725,3401.75697671419,,,90.15,,,25.71028559,44236675,25.913791005,44628125,10.875,,,,1.07384610175,0.581503622,,,20.6227616775,,16.9084705925,-0.025656209,64.71725,98.26999664,72.475,11.06208,0,0,0,0
MHL,,40744.25,37.337,,148411975,6230.43768901351,,,99.525,,,21.8196853325,55255050,21.0670683675,53366225,62.727925,,,38.6166,1.029371828,0.26844813675,,,31.2770885,,17.15550041,-2.6667293755,66.1195,95.83425496,73.1133333333333,,2024,,43341.25,32.619,,147932725,5517.76011399746,,,97.55,,,29.0893068775,68770525,27.98354799,66265125,53.507925,,,37.5005333333333,1.0219212325,0.2793941275,2.1,,32.21066157,,17.89152634,-2.446427513,65.68125,97.007127635,73,,,45882.5,27.901,,129645175,4743.27627774426,,,94.65,,,29.8217101775,66017200,28.62900495,63318675,40.53225,,,35.37255,1.0101621,0.29349948475,2.1,,33.6327884375,,17.8748143325,-2.06054796975,65.76675,98.18000031,72.86,,,48208.5,,,108710225,4080.55712649893,,,92.525,,,20.336314285,40117575,20.29370921,40035925,26.14285,,,32.4255,0.965530723,0.34574944525,,,30.0050576475,,17.0486603175,-1.5798302545,65.388,,72.73,,,50174,,,100871525,3672.93902585214,,,91.225,,,18.7723140475,34669750,19.633725255,36223575,15.6456,,,31.44465,1.0182716845,0.50538864725,,,23.1917564525,,16.5220822625,-0.951365672,65.033,,72.6025,,0,0,0,0
MRT,,2205983.5,,9.93,271311848.852156,913.853332054729,,,,,,18.2503074025,365656136.975,49.763438175,997041099.725,,2.40062648975,32752620.3625,0,,,42.9,,,,,3.1858385985,58.73125,,20.97,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
MRT,,2332741.25,,9.84925,260250242.257145,883.180871602599,,,,,,17.860129445,361710687.075,48.6995328,986282967.5,0.00417,2.523654459,35240743.1625,0,0.368493199,0.474807203,31.7,,,,,2.26778940575,58.989,,22.905,,1998,,2205983.5,,9.93,271311848.852156,913.853332054729,,,,,,18.2503074025,365656136.975,49.763438175,997041099.725,,2.40062648975,32752620.3625,0,,,42.9,,,,,3.1858385985,58.73125,,20.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
MRT,,2446460.75,,9.90725,339214409.432827,841.502062522259,,,,,,10.94932023475,225354655.475,29.466132105,606741906.075,0.0542566666666667,2.4324200375,34264329.565,0,0.360652566,0.45501405,,,,,,2.0486230275,59.66625,,24.9825,,2000,,2332741.25,,9.84925,260250242.257145,883.180871602599,,,,,,17.860129445,361710687.075,48.6995328,986282967.5,0.00417,2.523654459,35240743.1625,0,0.368493199,0.474807203,31.7,,,,,2.26778940575,58.989,,22.905,,,2205983.5,,9.93,271311848.852156,913.853332054729,,,,,,18.2503074025,365656136.975,49.763438175,997041099.725,,2.40062648975,32752620.3625,0,,,42.9,,,,,3.1858385985,58.73125,,20.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
MRT,,2577137.5,28.5,10.0445,388431672.664814,733.833078548672,,8,20.65,,,11.17685010725,209767234.5,29.89781164,561036885.825,0.15302,2.76661718075,36825291.8875,1.17727375,0.349023208,0.444563478,30.7,,,,,2.731491909,60.75975,51.20999908,27.1825,,2002,,2446460.75,,9.90725,339214409.432827,841.502062522259,,,,,,10.94932023475,225354655.475,29.466132105,606741906.075,0.0542566666666667,2.4324200375,34264329.565,0,0.360652566,0.45501405,,,,,,2.0486230275,59.66625,,24.9825,,,2332741.25,,9.84925,260250242.257145,883.180871602599,,,,,,17.860129445,361710687.075,48.6995328,986282967.5,0.00417,2.523654459,35240743.1625,0,0.368493199,0.474807203,31.7,,,,,2.26778940575,58.989,,22.905,,,2205983.5,,9.93,271311848.852156,913.853332054729,,,,,,18.2503074025,365656136.975,49.763438175,997041099.725,,2.40062648975,32752620.3625,0,,,42.9,,,,,3.1858385985,58.73125,,20.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
MRT,,2708225.5,28.5,10.066,370154971.785999,678.406591706774,,8,21.5,,,13.70586943225,257376960.55,38.4229553975,713084827.075,0.3101785,3.4162622735,47115272.3275,6.56542875,0.262337307,0.413281709,30.7,,,,,3.79831494625,61.94,51.20999908,29.4875,,2004,,2577137.5,28.5,10.0445,388431672.664814,733.833078548672,,8,20.65,,,11.17685010725,209767234.5,29.89781164,561036885.825,0.15302,2.76661718075,36825291.8875,1.17727375,0.349023208,0.444563478,30.7,,,,,2.731491909,60.75975,51.20999908,27.1825,,,2446460.75,,9.90725,339214409.432827,841.502062522259,,,,,,10.94932023475,225354655.475,29.466132105,606741906.075,0.0542566666666667,2.4324200375,34264329.565,0,0.360652566,0.45501405,,,,,,2.0486230275,59.66625,,24.9825,,,2332741.25,,9.84925,260250242.257145,883.180871602599,,,,,,17.860129445,361710687.075,48.6995328,986282967.5,0.00417,2.523654459,35240743.1625,0,0.368493199,0.474807203,31.7,,,,,2.26778940575,58.989,,22.905,,,2205983.5,,9.93,271311848.852156,913.853332054729,,,,,,18.2503074025,365656136.975,49.763438175,997041099.725,,2.40062648975,32752620.3625,0,,,42.9,,,,,3.1858385985,58.73125,,20.97,,0,0,0,0
MRT,,2837106,,9.88075,430107830.159717,800.854439014226,,,21.8,,,28.79457325975,719707948,43.76057128,993776552.325,0.4846675,3.40608377875,41347481.0875,16.283105,0.01273533725,0.36236430725,28.5,,,,,4.48444013675,63.08575,,31.8125,,2006,,2708225.5,28.5,10.066,370154971.785999,678.406591706774,,8,21.5,,,13.70586943225,257376960.55,38.4229553975,713084827.075,0.3101785,3.4162622735,47115272.3275,6.56542875,0.262337307,0.413281709,30.7,,,,,3.79831494625,61.94,51.20999908,29.4875,,,2577137.5,28.5,10.0445,388431672.664814,733.833078548672,,8,20.65,,,11.17685010725,209767234.5,29.89781164,561036885.825,0.15302,2.76661718075,36825291.8875,1.17727375,0.349023208,0.444563478,30.7,,,,,2.731491909,60.75975,51.20999908,27.1825,,,2446460.75,,9.90725,339214409.432827,841.502062522259,,,,,,10.94932023475,225354655.475,29.466132105,606741906.075,0.0542566666666667,2.4324200375,34264329.565,0,0.360652566,0.45501405,,,,,,2.0486230275,59.66625,,24.9825,,,2332741.25,,9.84925,260250242.257145,883.180871602599,,,,,,17.860129445,361710687.075,48.6995328,986282967.5,0.00417,2.523654459,35240743.1625,0,0.368493199,0.474807203,31.7,,,,,2.26778940575,58.989,,22.905,,0,0,0,0
MRT,,2978610.5,,9.57775,538127730.102626,1132.06853330741,,9.3,25.625,,,34.5759202675,1127762517.125,41.02685629,1378653623.25,0.89117675,3.194441035,37141454.21,31.1178,-0.10746347125,0.30678382525,28.5,,,,,4.57202396125,64.16675,,34.035,,2008,,2837106,,9.88075,430107830.159717,800.854439014226,,,21.8,,,28.79457325975,719707948,43.76057128,993776552.325,0.4846675,3.40608377875,41347481.0875,16.283105,0.01273533725,0.36236430725,28.5,,,,,4.48444013675,63.08575,,31.8125,,,2708225.5,28.5,10.066,370154971.785999,678.406591706774,,8,21.5,,,13.70586943225,257376960.55,38.4229553975,713084827.075,0.3101785,3.4162622735,47115272.3275,6.56542875,0.262337307,0.413281709,30.7,,,,,3.79831494625,61.94,51.20999908,29.4875,,,2577137.5,28.5,10.0445,388431672.664814,733.833078548672,,8,20.65,,,11.17685010725,209767234.5,29.89781164,561036885.825,0.15302,2.76661718075,36825291.8875,1.17727375,0.349023208,0.444563478,30.7,,,,,2.731491909,60.75975,51.20999908,27.1825,,,2446460.75,,9.90725,339214409.432827,841.502062522259,,,,,,10.94932023475,225354655.475,29.466132105,606741906.075,0.0542566666666667,2.4324200375,34264329.565,0,0.360652566,0.45501405,,,,,,2.0486230275,59.66625,,24.9825,,0,0,0,0
